protocol,fold,method,key,value
lolo,18,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.652539299083908, (2.0, 0.25, 7): 1.748698296076434, (2.0, 0.5, 5): 1.6198866716702636, (2.0, 0.5, 7): 1.7064915836812387, (2.0, 1.0, 5): 1.5997601578609846, (2.0, 1.0, 7): 1.6731802105740228, (4.0, 0.25, 5): 1.7694385206692587, (4.0, 0.25, 7): 1.8157073921012, (4.0, 0.5, 5): 1.7430130823958374, (4.0, 0.5, 7): 1.8001682006228061, (4.0, 1.0, 5): 1.7137112591200407, (4.0, 1.0, 7): 1.786274699959944}"
lolo,18,gp_augmented_wknn,n_gp_keys,89
lolo,18,gp_augmented_wknn,n_real_refs,58
lolo,18,gp_augmented_wknn,n_virtual_refs,59
lolo,19,gp_augmented_wknn,selected_delta,2.0
lolo,19,gp_augmented_wknn,selected_w_virt,1.0
lolo,19,gp_augmented_wknn,selected_k,5
lolo,19,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.537559931224625, (2.0, 0.25, 7): 1.6562761864793654, (2.0, 0.5, 5): 1.5149349820161677, (2.0, 0.5, 7): 1.6247550063286094, (2.0, 1.0, 5): 1.508826873768302, (2.0, 1.0, 7): 1.6041244912073551, (4.0, 0.25, 5): 1.6708169724812012, (4.0, 0.25, 7): 1.7190182881475446, (4.0, 0.5, 5): 1.6525051551616239, (4.0, 0.5, 7): 1.711076629003536, (4.0, 1.0, 5): 1.6340085159041582, (4.0, 1.0, 7): 1.7081659214050742}"
lolo,19,gp_augmented_wknn,n_gp_keys,89
lolo,19,gp_augmented_wknn,n_real_refs,58
lolo,19,gp_augmented_wknn,n_virtual_refs,59
lolo,20,gp_augmented_wknn,selected_delta,2.0
lolo,20,gp_augmented_wknn,selected_w_virt,1.0
lolo,20,gp_augmented_wknn,selected_k,5
lolo,20,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5494507062373428, (2.0, 0.25, 7): 1.6693848668286841, (2.0, 0.5, 5): 1.5133575141998057, (2.0, 0.5, 7): 1.6341172474389838, (2.0, 1.0, 5): 1.4898132309316712, (2.0, 1.0, 7): 1.6091292284722492, (4.0, 0.25, 5): 1.6643522546700096, (4.0, 0.25, 7): 1.744481465841212, (4.0, 0.5, 5): 1.6393182321523792, (4.0, 0.5, 7): 1.7220766807213885, (4.0, 1.0, 5): 1.6109830456190783, (4.0, 1.0, 7): 1.6984528246777661}"
lolo,20,gp_augmented_wknn,n_gp_keys,89
lolo,20,gp_augmented_wknn,n_real_refs,58
lolo,20,gp_augmented_wknn,n_virtual_refs,59
lolo,21,gp_augmented_wknn,selected_delta,2.0
lolo,21,gp_augmented_wknn,selected_w_virt,1.0
lolo,21,gp_augmented_wknn,selected_k,5
lolo,21,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.526284601282265, (2.0, 0.25, 7): 1.6375852820988235, (2.0, 0.5, 5): 1.5038833262538442, (2.0, 0.5, 7): 1.5992871199112264, (2.0, 1.0, 5): 1.4966786722660586, (2.0, 1.0, 7): 1.5705124433244537, (4.0, 0.25, 5): 1.6565689798213536, (4.0, 0.25, 7): 1.7160693171645078, (4.0, 0.5, 5): 1.6257938105905625, (4.0, 0.5, 7): 1.7039006285457987, (4.0, 1.0, 5): 1.5881406490674008, (4.0, 1.0, 7): 1.694757441973424}"
lolo,21,gp_augmented_wknn,n_gp_keys,89
lolo,21,gp_augmented_wknn,n_real_refs,58
lolo,21,gp_augmented_wknn,n_virtual_refs,59
lolo,22,gp_augmented_wknn,selected_delta,2.0
lolo,22,gp_augmented_wknn,selected_w_virt,0.5
lolo,22,gp_augmented_wknn,selected_k,5
lolo,22,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.4875156407108696, (2.0, 0.25, 7): 1.6080617319461026, (2.0, 0.5, 5): 1.4868313511739422, (2.0, 0.5, 7): 1.582363963187629, (2.0, 1.0, 5): 1.499022907676932, (2.0, 1.0, 7): 1.575646235594011, (4.0, 0.25, 5): 1.6131299272974282, (4.0, 0.25, 7): 1.6932782585251094, (4.0, 0.5, 5): 1.597934915660969, (4.0, 0.5, 7): 1.694248563134305, (4.0, 1.0, 5): 1.579993820423183, (4.0, 1.0, 7): 1.7045177457433318}"
lolo,22,gp_augmented_wknn,n_gp_keys,89
lolo,22,gp_augmented_wknn,n_real_refs,58
lolo,22,gp_augmented_wknn,n_virtual_refs,59
lolo,23,gp_augmented_wknn,selected_delta,2.0
lolo,23,gp_augmented_wknn,selected_w_virt,0.5
lolo,23,gp_augmented_wknn,selected_k,5
lolo,23,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.524336670589288, (2.0, 0.25, 7): 1.6650608330796257, (2.0, 0.5, 5): 1.4957642487182272, (2.0, 0.5, 7): 1.6216261663466098, (2.0, 1.0, 5): 1.4960803966388938, (2.0, 1.0, 7): 1.6001888184410433, (4.0, 0.25, 5): 1.6548974816391613, (4.0, 0.25, 7): 1.7057616486707157, (4.0, 0.5, 5): 1.6435316496957344, (4.0, 0.5, 7): 1.7071316055055095, (4.0, 1.0, 5): 1.631335225433352, (4.0, 1.0, 7): 1.7192372921927523}"
lolo,23,gp_augmented_wknn,n_gp_keys,89
lolo,23,gp_augmented_wknn,n_real_refs,58
lolo,23,gp_augmented_wknn,n_virtual_refs,59
lolo,24,gp_augmented_wknn,selected_delta,2.0
lolo,24,gp_augmented_wknn,selected_w_virt,0.5
lolo,24,gp_augmented_wknn,selected_k,5
lolo,24,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5470450465712902, (2.0, 0.25, 7): 1.7046130312615593, (2.0, 0.5, 5): 1.5451797119086919, (2.0, 0.5, 7): 1.658017017735792, (2.0, 1.0, 5): 1.5569178790703968, (2.0, 1.0, 7): 1.6443777770766188, (4.0, 0.25, 5): 1.7280115568410692, (4.0, 0.25, 7): 1.7406572216293954, (4.0, 0.5, 5): 1.7041905315031118, (4.0, 0.5, 7): 1.741574379930418, (4.0, 1.0, 5): 1.674465252760147, (4.0, 1.0, 7): 1.7526246929384546}"
lolo,24,gp_augmented_wknn,n_gp_keys,89
lolo,24,gp_augmented_wknn,n_real_refs,58
lolo,24,gp_augmented_wknn,n_virtual_refs,59
lolo,25,gp_augmented_wknn,selected_delta,2.0
lolo,25,gp_augmented_wknn,selected_w_virt,1.0
lolo,25,gp_augmented_wknn,selected_k,5
lolo,25,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5587383737408027, (2.0, 0.25, 7): 1.6454886338180101, (2.0, 0.5, 5): 1.5308800217695522, (2.0, 0.5, 7): 1.6112937388071225, (2.0, 1.0, 5): 1.509020728931681, (2.0, 1.0, 7): 1.59086734803532, (4.0, 0.25, 5): 1.6814600181791155, (4.0, 0.25, 7): 1.663275690210841, (4.0, 0.5, 5): 1.6503496900761387, (4.0, 0.5, 7): 1.6623372575516966, (4.0, 1.0, 5): 1.6131532328656804, (4.0, 1.0, 7): 1.6711212566906435}"
lolo,25,gp_augmented_wknn,n_gp_keys,89
lolo,25,gp_augmented_wknn,n_real_refs,58
lolo,25,gp_augmented_wknn,n_virtual_refs,59
lolo,26,gp_augmented_wknn,selected_delta,2.0
lolo,26,gp_augmented_wknn,selected_w_virt,0.5
lolo,26,gp_augmented_wknn,selected_k,5
lolo,26,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5103468303052334, (2.0, 0.25, 7): 1.6849437304732244, (2.0, 0.5, 5): 1.5021471850846626, (2.0, 0.5, 7): 1.6378230338670785, (2.0, 1.0, 5): 1.5100054853547327, (2.0, 1.0, 7): 1.6290918569327053, (4.0, 0.25, 5): 1.7062533193884206, (4.0, 0.25, 7): 1.6615355790094806, (4.0, 0.5, 5): 1.6723045347037004, (4.0, 0.5, 7): 1.6654811528676892, (4.0, 1.0, 5): 1.6326586325139465, (4.0, 1.0, 7): 1.6793841139077925}"
lolo,26,gp_augmented_wknn,n_gp_keys,89
lolo,26,gp_augmented_wknn,n_real_refs,58
lolo,26,gp_augmented_wknn,n_virtual_refs,59
lolo,27,gp_augmented_wknn,selected_delta,2.0
lolo,27,gp_augmented_wknn,selected_w_virt,0.5
lolo,27,gp_augmented_wknn,selected_k,5
lolo,27,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5398594921050104, (2.0, 0.25, 7): 1.6845798057071293, (2.0, 0.5, 5): 1.504841759485691, (2.0, 0.5, 7): 1.627418061905877, (2.0, 1.0, 5): 1.5070686751398328, (2.0, 1.0, 7): 1.6083512269458278, (4.0, 0.25, 5): 1.694781875455997, (4.0, 0.25, 7): 1.7361070015065032, (4.0, 0.5, 5): 1.6580410468218785, (4.0, 0.5, 7): 1.7300404352259149, (4.0, 1.0, 5): 1.616506637208619, (4.0, 1.0, 7): 1.7327058615191424}"
lolo,27,gp_augmented_wknn,n_gp_keys,89
lolo,27,gp_augmented_wknn,n_real_refs,58
lolo,27,gp_augmented_wknn,n_virtual_refs,59
lolo,28,gp_augmented_wknn,selected_delta,2.0
lolo,28,gp_augmented_wknn,selected_w_virt,1.0
lolo,28,gp_augmented_wknn,selected_k,5
lolo,28,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5565292124526655, (2.0, 0.25, 7): 1.691459843629761, (2.0, 0.5, 5): 1.5421457100536253, (2.0, 0.5, 7): 1.640679857173077, (2.0, 1.0, 5): 1.5409373543068574, (2.0, 1.0, 7): 1.6054715676640066, (4.0, 0.25, 5): 1.713464225874487, (4.0, 0.25, 7): 1.7351996442537418, (4.0, 0.5, 5): 1.6920810336880352, (4.0, 0.5, 7): 1.730820420495159, (4.0, 1.0, 5): 1.6707324693204837, (4.0, 1.0, 7): 1.7343642793516967}"
lolo,28,gp_augmented_wknn,n_gp_keys,89
lolo,28,gp_augmented_wknn,n_real_refs,58
lolo,28,gp_augmented_wknn,n_virtual_refs,59
lolo,29,gp_augmented_wknn,selected_delta,2.0
lolo,29,gp_augmented_wknn,selected_w_virt,0.5
lolo,29,gp_augmented_wknn,selected_k,5
lolo,29,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.4838849948807895, (2.0, 0.25, 7): 1.7495374607098133, (2.0, 0.5, 5): 1.4723990408257088, (2.0, 0.5, 7): 1.7123629307148605, (2.0, 1.0, 5): 1.4767929407318363, (2.0, 1.0, 7): 1.6894194233853943, (4.0, 0.25, 5): 1.7218744960197248, (4.0, 0.25, 7): 1.8315282485212436, (4.0, 0.5, 5): 1.7069724471530117, (4.0, 0.5, 7): 1.8327884187535821, (4.0, 1.0, 5): 1.6958634551750327, (4.0, 1.0, 7): 1.8455936029772215}"
lolo,29,gp_augmented_wknn,n_gp_keys,89
lolo,29,gp_augmented_wknn,n_real_refs,58
lolo,29,gp_augmented_wknn,n_virtual_refs,59
lolo,30,gp_augmented_wknn,selected_delta,2.0
lolo,30,gp_augmented_wknn,selected_w_virt,1.0
lolo,30,gp_augmented_wknn,selected_k,5
lolo,30,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5266989797241899, (2.0, 0.25, 7): 1.7153980456031241, (2.0, 0.5, 5): 1.5092031201512988, (2.0, 0.5, 7): 1.6686635923720055, (2.0, 1.0, 5): 1.5053042588823293, (2.0, 1.0, 7): 1.6667967826412489, (4.0, 0.25, 5): 1.6568951798280496, (4.0, 0.25, 7): 1.7896873351368092, (4.0, 0.5, 5): 1.6376946211600636, (4.0, 0.5, 7): 1.7827494105503585, (4.0, 1.0, 5): 1.6373441683219374, (4.0, 1.0, 7): 1.7843436198496259}"
lolo,30,gp_augmented_wknn,n_gp_keys,89
lolo,30,gp_augmented_wknn,n_real_refs,58
lolo,30,gp_augmented_wknn,n_virtual_refs,59
lolo,31,gp_augmented_wknn,selected_delta,2.0
lolo,31,gp_augmented_wknn,selected_w_virt,1.0
lolo,31,gp_augmented_wknn,selected_k,5
lolo,31,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5390716899088563, (2.0, 0.25, 7): 1.7911439727592846, (2.0, 0.5, 5): 1.5170189696758873, (2.0, 0.5, 7): 1.7335730556211932, (2.0, 1.0, 5): 1.5085930672880403, (2.0, 1.0, 7): 1.7071266795480444, (4.0, 0.25, 5): 1.730289886977216, (4.0, 0.25, 7): 1.7900661087245822, (4.0, 0.5, 5): 1.7026003331940953, (4.0, 0.5, 7): 1.7770912481607177, (4.0, 1.0, 5): 1.6727669375953296, (4.0, 1.0, 7): 1.7681804855464718}"
lolo,31,gp_augmented_wknn,n_gp_keys,88
lolo,31,gp_augmented_wknn,n_real_refs,58
lolo,31,gp_augmented_wknn,n_virtual_refs,59
lolo,32,gp_augmented_wknn,selected_delta,2.0
lolo,32,gp_augmented_wknn,selected_w_virt,0.5
lolo,32,gp_augmented_wknn,selected_k,5
lolo,32,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5591336616443237, (2.0, 0.25, 7): 1.8079399615981904, (2.0, 0.5, 5): 1.5485458369568734, (2.0, 0.5, 7): 1.7788949195172838, (2.0, 1.0, 5): 1.5594655549613488, (2.0, 1.0, 7): 1.7874062008123028, (4.0, 0.25, 5): 1.7087979369845947, (4.0, 0.25, 7): 1.8558388586802357, (4.0, 0.5, 5): 1.6986208642909135, (4.0, 0.5, 7): 1.8575656339127808, (4.0, 1.0, 5): 1.7047324165335693, (4.0, 1.0, 7): 1.8698804517287413}"
lolo,32,gp_augmented_wknn,n_gp_keys,87
lolo,32,gp_augmented_wknn,n_real_refs,58
lolo,32,gp_augmented_wknn,n_virtual_refs,59
lolo,33,gp_augmented_wknn,selected_delta,2.0
lolo,33,gp_augmented_wknn,selected_w_virt,1.0
lolo,33,gp_augmented_wknn,selected_k,5
lolo,33,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5673932038765723, (2.0, 0.25, 7): 1.8231777854637599, (2.0, 0.5, 5): 1.5445960132956795, (2.0, 0.5, 7): 1.7698760602196688, (2.0, 1.0, 5): 1.5300194791768915, (2.0, 1.0, 7): 1.7500889225289535, (4.0, 0.25, 5): 1.7318259654877928, (4.0, 0.25, 7): 1.9056781049899354, (4.0, 0.5, 5): 1.7001498779519217, (4.0, 0.5, 7): 1.8913443343235203, (4.0, 1.0, 5): 1.667456106595297, (4.0, 1.0, 7): 1.8814208916599122}"
lolo,33,gp_augmented_wknn,n_gp_keys,89
lolo,33,gp_augmented_wknn,n_real_refs,58
lolo,33,gp_augmented_wknn,n_virtual_refs,59
lolo,34,gp_augmented_wknn,selected_delta,2.0
lolo,34,gp_augmented_wknn,selected_w_virt,1.0
lolo,34,gp_augmented_wknn,selected_k,5
lolo,34,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6260991939759537, (2.0, 0.25, 7): 1.7727184868299053, (2.0, 0.5, 5): 1.600214717077304, (2.0, 0.5, 7): 1.7307238448560853, (2.0, 1.0, 5): 1.5786957387828857, (2.0, 1.0, 7): 1.719995581945737, (4.0, 0.25, 5): 1.7591833456649753, (4.0, 0.25, 7): 1.7982507050766758, (4.0, 0.5, 5): 1.743456513414647, (4.0, 0.5, 7): 1.7961256184843761, (4.0, 1.0, 5): 1.7332987146937244, (4.0, 1.0, 7): 1.807931965298572}"
lolo,34,gp_augmented_wknn,n_gp_keys,89
lolo,34,gp_augmented_wknn,n_real_refs,58
lolo,34,gp_augmented_wknn,n_virtual_refs,59
lolo,35,gp_augmented_wknn,selected_delta,2.0
lolo,35,gp_augmented_wknn,selected_w_virt,1.0
lolo,35,gp_augmented_wknn,selected_k,5
lolo,35,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5762141244743877, (2.0, 0.25, 7): 1.8020734672052547, (2.0, 0.5, 5): 1.5525684429498912, (2.0, 0.5, 7): 1.7543252241896972, (2.0, 1.0, 5): 1.5352649868531698, (2.0, 1.0, 7): 1.7360441525076247, (4.0, 0.25, 5): 1.7152785054616755, (4.0, 0.25, 7): 1.790039283322273, (4.0, 0.5, 5): 1.6917918115897026, (4.0, 0.5, 7): 1.785895432066839, (4.0, 1.0, 5): 1.6695055700446502, (4.0, 1.0, 7): 1.789834327082478}"
lolo,35,gp_augmented_wknn,n_gp_keys,87
lolo,35,gp_augmented_wknn,n_real_refs,58
lolo,35,gp_augmented_wknn,n_virtual_refs,59
lolo,36,gp_augmented_wknn,selected_delta,2.0
lolo,36,gp_augmented_wknn,selected_w_virt,1.0
lolo,36,gp_augmented_wknn,selected_k,5
lolo,36,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6008469378319607, (2.0, 0.25, 7): 1.7739345744935853, (2.0, 0.5, 5): 1.5734180887921427, (2.0, 0.5, 7): 1.722824940765904, (2.0, 1.0, 5): 1.5490935153715046, (2.0, 1.0, 7): 1.7035481144894866, (4.0, 0.25, 5): 1.7658098700746196, (4.0, 0.25, 7): 1.8222015410123125, (4.0, 0.5, 5): 1.7388185292629115, (4.0, 0.5, 7): 1.8239564476601016, (4.0, 1.0, 5): 1.7086194914821295, (4.0, 1.0, 7): 1.8389905381511693}"
lolo,36,gp_augmented_wknn,n_gp_keys,88
lolo,36,gp_augmented_wknn,n_real_refs,58
lolo,36,gp_augmented_wknn,n_virtual_refs,59
lolo,37,gp_augmented_wknn,selected_delta,2.0
lolo,37,gp_augmented_wknn,selected_w_virt,1.0
lolo,37,gp_augmented_wknn,selected_k,5
lolo,37,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5789933118509383, (2.0, 0.25, 7): 1.754546487647155, (2.0, 0.5, 5): 1.5509280232260272, (2.0, 0.5, 7): 1.7013072929910265, (2.0, 1.0, 5): 1.5261810581472717, (2.0, 1.0, 7): 1.684569461915418, (4.0, 0.25, 5): 1.7273140084439327, (4.0, 0.25, 7): 1.810042738311107, (4.0, 0.5, 5): 1.6877911259012592, (4.0, 0.5, 7): 1.8044223324215973, (4.0, 1.0, 5): 1.652220403691986, (4.0, 1.0, 7): 1.8235455968565}"
lolo,37,gp_augmented_wknn,n_gp_keys,89
lolo,37,gp_augmented_wknn,n_real_refs,58
lolo,37,gp_augmented_wknn,n_virtual_refs,59
lolo,38,gp_augmented_wknn,selected_delta,2.0
lolo,38,gp_augmented_wknn,selected_w_virt,1.0
lolo,38,gp_augmented_wknn,selected_k,5
lolo,38,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.5836252567032356, (2.0, 0.25, 7): 1.7638018466544436, (2.0, 0.5, 5): 1.5546051274314894, (2.0, 0.5, 7): 1.7106613532301607, (2.0, 1.0, 5): 1.5272925887472815, (2.0, 1.0, 7): 1.6847000772354674, (4.0, 0.25, 5): 1.732415810905031, (4.0, 0.25, 7): 1.812142962159996, (4.0, 0.5, 5): 1.7059802719016597, (4.0, 0.5, 7): 1.8090401815638468, (4.0, 1.0, 5): 1.6803652903904323, (4.0, 1.0, 7): 1.814928422014133}"
lolo,38,gp_augmented_wknn,n_gp_keys,89
lolo,38,gp_augmented_wknn,n_real_refs,58
lolo,38,gp_augmented_wknn,n_virtual_refs,59
lolo,39,gp_augmented_wknn,selected_delta,2.0
lolo,39,gp_augmented_wknn,selected_w_virt,1.0
lolo,39,gp_augmented_wknn,selected_k,5
lolo,39,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6169124831277062, (2.0, 0.25, 7): 1.7499939204413475, (2.0, 0.5, 5): 1.601360325156646, (2.0, 0.5, 7): 1.7065379499885045, (2.0, 1.0, 5): 1.5873709958863136, (2.0, 1.0, 7): 1.6943027391998056, (4.0, 0.25, 5): 1.801257577511269, (4.0, 0.25, 7): 1.8152221625777505, (4.0, 0.5, 5): 1.782735378769639, (4.0, 0.5, 7): 1.8160876426247936, (4.0, 1.0, 5): 1.763680380677108, (4.0, 1.0, 7): 1.8267476174629163}"
lolo,39,gp_augmented_wknn,n_gp_keys,89
lolo,39,gp_augmented_wknn,n_real_refs,58
lolo,39,gp_augmented_wknn,n_virtual_refs,59
lolo,40,gp_augmented_wknn,selected_delta,2.0
lolo,40,gp_augmented_wknn,selected_w_virt,1.0
lolo,40,gp_augmented_wknn,selected_k,5
lolo,40,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6121706558138702, (2.0, 0.25, 7): 1.803755115011468, (2.0, 0.5, 5): 1.594988359385177, (2.0, 0.5, 7): 1.7576690286782823, (2.0, 1.0, 5): 1.57820602345597, (2.0, 1.0, 7): 1.7438616745926268, (4.0, 0.25, 5): 1.8165248715527331, (4.0, 0.25, 7): 1.8334032002390286, (4.0, 0.5, 5): 1.7973451998690393, (4.0, 0.5, 7): 1.8301316765279885, (4.0, 1.0, 5): 1.7769903421059166, (4.0, 1.0, 7): 1.8353167629927725}"
lolo,40,gp_augmented_wknn,n_gp_keys,89
lolo,40,gp_augmented_wknn,n_real_refs,58
lolo,40,gp_augmented_wknn,n_virtual_refs,59
lolo,41,gp_augmented_wknn,selected_delta,2.0
lolo,41,gp_augmented_wknn,selected_w_virt,1.0
lolo,41,gp_augmented_wknn,selected_k,5
lolo,41,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.638568991410146, (2.0, 0.25, 7): 1.841183389836097, (2.0, 0.5, 5): 1.6154337680066733, (2.0, 0.5, 7): 1.7945046941869665, (2.0, 1.0, 5): 1.5899282071816976, (2.0, 1.0, 7): 1.779179748347284, (4.0, 0.25, 5): 1.8390303931641658, (4.0, 0.25, 7): 1.8740185731154801, (4.0, 0.5, 5): 1.8217521669190213, (4.0, 0.5, 7): 1.8727574262426943, (4.0, 1.0, 5): 1.8049731353741378, (4.0, 1.0, 7): 1.880791119049915}"
lolo,41,gp_augmented_wknn,n_gp_keys,89
lolo,41,gp_augmented_wknn,n_real_refs,58
lolo,41,gp_augmented_wknn,n_virtual_refs,59
lolo,42,gp_augmented_wknn,selected_delta,2.0
lolo,42,gp_augmented_wknn,selected_w_virt,1.0
lolo,42,gp_augmented_wknn,selected_k,5
lolo,42,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.61990271308004, (2.0, 0.25, 7): 1.838159120118685, (2.0, 0.5, 5): 1.6090295652659208, (2.0, 0.5, 7): 1.7969103941418199, (2.0, 1.0, 5): 1.6025948287602123, (2.0, 1.0, 7): 1.7875024208014059, (4.0, 0.25, 5): 1.7964147542325386, (4.0, 0.25, 7): 1.848513621693996, (4.0, 0.5, 5): 1.7811231602956898, (4.0, 0.5, 7): 1.8513817505732357, (4.0, 1.0, 5): 1.7680288490380682, (4.0, 1.0, 7): 1.8662318261302528}"
lolo,42,gp_augmented_wknn,n_gp_keys,89
lolo,42,gp_augmented_wknn,n_real_refs,58
lolo,42,gp_augmented_wknn,n_virtual_refs,59
lolo,43,gp_augmented_wknn,selected_delta,2.0
lolo,43,gp_augmented_wknn,selected_w_virt,1.0
lolo,43,gp_augmented_wknn,selected_k,5
lolo,43,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6013047198194315, (2.0, 0.25, 7): 1.8027212386247287, (2.0, 0.5, 5): 1.5895918065743102, (2.0, 0.5, 7): 1.763973729583624, (2.0, 1.0, 5): 1.5831008000034597, (2.0, 1.0, 7): 1.7593750633632081, (4.0, 0.25, 5): 1.7798414092273829, (4.0, 0.25, 7): 1.8635656903976012, (4.0, 0.5, 5): 1.7657926603424174, (4.0, 0.5, 7): 1.866531484744109, (4.0, 1.0, 5): 1.7552826148182263, (4.0, 1.0, 7): 1.8816295054995793}"
lolo,43,gp_augmented_wknn,n_gp_keys,89
lolo,43,gp_augmented_wknn,n_real_refs,58
lolo,43,gp_augmented_wknn,n_virtual_refs,59
lolo,44,gp_augmented_wknn,selected_delta,2.0
lolo,44,gp_augmented_wknn,selected_w_virt,1.0
lolo,44,gp_augmented_wknn,selected_k,5
lolo,44,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6546218504406984, (2.0, 0.25, 7): 1.8506069368401545, (2.0, 0.5, 5): 1.6355512874007114, (2.0, 0.5, 7): 1.8063021678853717, (2.0, 1.0, 5): 1.6184784157346621, (2.0, 1.0, 7): 1.7944255422823665, (4.0, 0.25, 5): 1.8000950608576787, (4.0, 0.25, 7): 1.9061299285740263, (4.0, 0.5, 5): 1.7844995639877683, (4.0, 0.5, 7): 1.9065761477545968, (4.0, 1.0, 5): 1.7736890412966198, (4.0, 1.0, 7): 1.917541717301231}"
lolo,44,gp_augmented_wknn,n_gp_keys,89
lolo,44,gp_augmented_wknn,n_real_refs,58
lolo,44,gp_augmented_wknn,n_virtual_refs,59
lolo,45,gp_augmented_wknn,selected_delta,2.0
lolo,45,gp_augmented_wknn,selected_w_virt,1.0
lolo,45,gp_augmented_wknn,selected_k,5
lolo,45,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6651237505605008, (2.0, 0.25, 7): 1.8967649249943426, (2.0, 0.5, 5): 1.6473970229820827, (2.0, 0.5, 7): 1.8508296396176434, (2.0, 1.0, 5): 1.6336123061774321, (2.0, 1.0, 7): 1.8368133179650519, (4.0, 0.25, 5): 1.8285493790953773, (4.0, 0.25, 7): 1.904064668251663, (4.0, 0.5, 5): 1.8105693118744208, (4.0, 0.5, 7): 1.9097064994628472, (4.0, 1.0, 5): 1.794768112848558, (4.0, 1.0, 7): 1.929915520761501}"
lolo,45,gp_augmented_wknn,n_gp_keys,89
lolo,45,gp_augmented_wknn,n_real_refs,58
lolo,45,gp_augmented_wknn,n_virtual_refs,59
lolo,46,gp_augmented_wknn,selected_delta,2.0
lolo,46,gp_augmented_wknn,selected_w_virt,1.0
lolo,46,gp_augmented_wknn,selected_k,5
lolo,46,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6502555709061761, (2.0, 0.25, 7): 1.8587200020558357, (2.0, 0.5, 5): 1.6296995005905646, (2.0, 0.5, 7): 1.8131126832989934, (2.0, 1.0, 5): 1.6110866938794521, (2.0, 1.0, 7): 1.800340961094191, (4.0, 0.25, 5): 1.7743696062719587, (4.0, 0.25, 7): 1.8813258651355282, (4.0, 0.5, 5): 1.7542633362608653, (4.0, 0.5, 7): 1.8811778869469797, (4.0, 1.0, 5): 1.735292325068311, (4.0, 1.0, 7): 1.8942408196130094}"
lolo,46,gp_augmented_wknn,n_gp_keys,89
lolo,46,gp_augmented_wknn,n_real_refs,58
lolo,46,gp_augmented_wknn,n_virtual_refs,59
lolo,47,gp_augmented_wknn,selected_delta,2.0
lolo,47,gp_augmented_wknn,selected_w_virt,1.0
lolo,47,gp_augmented_wknn,selected_k,5
lolo,47,gp_augmented_wknn,cv_scores,"{(2.0, 0.25, 5): 1.6885653567185148, (2.0, 0.25, 7): 1.8542319279462138, (2.0, 0.5, 5): 1.6597749077735755, (2.0, 0.5, 7): 1.8074056190893535, (2.0, 1.0, 5): 1.627114348314561, (2.0, 1.0, 7): 1.7902799829971197, (4.0, 0.25, 5): 1.7608745969422606, (4.0, 0.25, 7): 1.9011030373163247, (4.0, 0.5, 5): 1.7449598515403884, (4.0, 0.5, 7): 1.898991588557644, (4.0, 1.0, 5): 1.731401556101221, (4.0, 1.0, 7): 1.9052635554241844}"
lolo,47,gp_augmented_wknn,n_gp_keys,89
lolo,47,gp_augmented_wknn,n_real_refs,58
lolo,47,gp_augmented_wknn,n_virtual_refs,59
lolo,48,gp_augmented_wknn,selected_delta,2.0
lolo,48,gp_augmented_wknn,selected_w_virt,1.0
lolo,48,gp_augmented_wknn,selected_k,5
